id,SMILES,is_monomer,is_dimer,is_cyclic,has_disulfide_bond,SIF_class,SGF_class,SIF_class_min,SGF_class_min,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
77,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2Cc3ccccc3C[C@H]2C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,180,,180,-1,,,,,,,,,,,,,,,,
80,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,180,,180,-1,,,,,,,,,,,,,,,,
84,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2cccc(C(N)=O)c2)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2cccc(C(N)=O)c2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,20,,20,-1,,,,,,,,,,,,,,,,
99,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](Cc2cnc[nH]2)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,180,,180,-1,,,,,,,,,,,,,,,,
104,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,35,,35,-1,,,,,,,,,,,,,,,,
107,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C(C)(C)SSC1(C)C,True,False,True,True,180,,180,-1,,,,,,,,,,,,,,,,
127,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)(C)SSC1(C)C,True,False,True,True,2100,,2100,-1,,,,,,,,,,,,,,,,
128,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(=O)O)cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(=O)O)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,180,,180,-1,,,,,,,,,,,,,,,,
129,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(=O)O)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(=O)O)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,780,,780,-1,,,,,,,,,,,,,,,,
130,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(C)(C)C)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,960,,960,-1,,,,,,,,,,,,,,,,
131,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(C)(C)C)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,540,,540,-1,,,,,,,,,,,,,,,,
132,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(C)(C)C)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,642,,642,-1,,,,,,,,,,,,,,,,
132,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](C(N)=O)N(C)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(C)(C)C)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,660,,660,-1,,,,,,,,,,,,,,,,
133,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(=O)O)cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](C(N)=O)N(C)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(=O)O)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,660,,660,-1,,,,,,,,,,,,,,,,
147,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(=O)O)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N(C)[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](C(N)=O)N(C)C(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(=O)O)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,300,,300,-1,,,,,,,,,,,,,,,,
148,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N(C)[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](C(N)=O)N(C)C(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(C(C)(C)C)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,300,,300,-1,,,,,,,,,,,,,,,,
149,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N(C)[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](C(N)=O)N(C)C(=O)C[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,300,,300,-1,,,,,,,,,,,,,,,,
150,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)O)C(C)(C)SSC1(C)C,True,False,True,True,300,,300,-1,,,,,,,,,,,,,,,,
151,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)O)C(C)(C)SSC1(C)C,True,False,True,True,187,,187,-1,,,,,,,,,,,,,,,,
152,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(=O)N[C@H](CCCCN)C(N)=O)C(C)(C)SSC1(C)C,True,False,True,True,147,,147,-1,,,,,,,,,,,,,,,,
153,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc(C(C)(C)C)cc2)C(=O)N[C@@H](CCC(=O)O)CC(N)=O)C(C)(C)SSC1(C)C,True,False,True,True,816,,816,-1,,,,,,,,,,,,,,,,
165,CC(=O)N[C@H]1CSSC[C@@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC1=O,True,False,True,True,180,,180,-1,,,,,,,,,,,,,,,,
182,CC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC1=O,True,False,True,True,180,,180,-1,,,,,,,,,,,,,,,,
182,CC(=O)N[C@H]1CSSC[C@@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC1=O,True,False,True,True,180,,180,-1,,,,,,,,,,,,,,,,
183,CC(=O)N[C@H]1CSSC[C@@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,466,,466,-1,,,,,,,,,,,,,,,,
194,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@H](NC(=O)[C@@H]2CSSC[C@H](NC(C)=O)C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N2)C(=O)O)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,False,True,True,True,1,,30,-1,,,,,,,,,,,,,,,,
195,CC(=O)N[C@H]1CSSC[C@@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC(C)=O)C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N2)C(=O)O)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,1,,30,-1,,,,,,,,,,,,,,,,
196,CC(=O)N[C@H]1CSSC(C)(C)[C@@H](C(=O)N[C@H](CCCCN)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,4,,150,-1,,,,,,,,,,,,,,,,
199,CC(=O)N[C@H]1CSSC(C)(C)[C@@H](C(=O)N[C@H](CCCCNC(=O)CN(CC(=O)NCCCC[C@@H](NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)CSSC2(C)C)C(N)=O)C(=O)CCN)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,27,360.0,27,360,,,,,,,,,,,,,,,,
200,CC(=O)N[C@H]1CSSC(C)(C)[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)CSSC2(C)C)C(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,8,360.0,8,360,,,,,,,,,,,,,,,,
201,CC(=O)N[C@H]1CSSC(C)(C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)CSSC2(C)C)C(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C1=O,True,False,True,True,18,360.0,18,360,,,,,,,,,,,,,,,,
202,CC(=O)N[C@@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](CCCCN)C(N)=O)CSSC1(C)C,True,False,True,True,360,,360,-1,,,,,,,,,,,,,,,,
203,CC(=O)N[C@@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H]2CSSC(C)(C)[C@H](NC(C)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N2)C(N)=O)C(N)=O)CSSC1(C)C,True,False,True,True,293,360.0,293,360,,,,,,,,,,,,,,,,
204,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCCCN)C(N)=O)C(C)(C)SSC1(C)C,True,False,True,True,360,360.0,360,360,,,,,,,,,,,,,,,,
205,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,360,,360,-1,,,,,,,,,,,,,,,,
206,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCCN)C(N)=O)C(C)(C)SSC1(C)C,True,False,True,True,26,,26,-1,,,,,,,,,,,,,,,,
207,CC(=O)N[C@@H]1C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCCNC(=O)COCC(=O)NCCCC[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)[C@@H](NC(C)=O)C(C)(C)SSC2(C)C)C(N)=O)C(N)=O)C(C)(C)SSC1(C)C,False,True,True,True,20,60.0,20,60,,,,,,,,,,,,,,,,
