feature,importance
QED_ALOGP,0.027334347754208493
PC_LogP,0.026854982368769254
PC_FractionCSP3,0.018847868365020823
GC_Std,0.018277724482421844
PC_TPSA,0.016584603959162218
PC_MolWt,0.016370905914743404
GC_Mean,0.015699122349575104
PC_NumAtoms,0.01569230069721801
QED_MW,0.015051215547503867
PC_RigidityProxy,0.014222375285230389
QED_PSA,0.0136364460936969
GC_Sum,0.013182063885844619
QED_ROTB,0.013132276156498012
PC_RotB,0.012524254464758623
PC_HeavyAtomCount,0.011889720533998054
PC_HBD,0.010424889572232398
PC_HBA,0.009537962696142419
QED_HBA,0.009128329697673675
PC_Rings,0.007564834177238959
Morgan_342,0.007526530807012993
QED_HBD,0.007040926532004857
QED_AROM,0.0058467838708119325
Avalon_367,0.0054470914802758254
Morgan_252,0.0053886146412078775
Morgan_216,0.00481712259745972
Morgan_766,0.004462360971777767
Morgan_551,0.004380184506893262
Morgan_543,0.004364573220789614
Morgan_208,0.0042190057098197295
Morgan_804,0.004211871495007025
Morgan_585,0.0040948741871685125
Morgan_352,0.0040613880752537815
Avalon_122,0.003842913819296587
Morgan_842,0.003776449576151223
Morgan_508,0.0037579496531443056
Morgan_263,0.0037510420159170953
Morgan_5,0.003741805815365561
Morgan_859,0.0034633613906059537
QED_ALERTS,0.0034519510106718844
Morgan_628,0.003284931141938146
Avalon_317,0.0032841909610067353
Morgan_825,0.0032451185377955394
Morgan_736,0.003228866899791022
Morgan_305,0.003090299804517013
Morgan_475,0.003083288572109299
Morgan_564,0.002962886787034088
Morgan_288,0.0029527804432227444
Avalon_47,0.0029497233028703716
Morgan_545,0.0029465037075620455
Morgan_136,0.0029068620608317776
Avalon_480,0.0028342194256445637
Morgan_378,0.0028321832023013404
Avalon_169,0.0028218718072109145
Morgan_393,0.0028206229648767883
Morgan_816,0.0028202562508399627
Avalon_388,0.0028050180739440356
Avalon_487,0.0027908234196501636
Morgan_578,0.002779755677780234
Morgan_950,0.002760140207062169
Morgan_983,0.0027483234771858685
Morgan_698,0.002730781550779773
Avalon_279,0.0027200120704752805
Morgan_874,0.0026933846341442537
Morgan_11,0.0026888800982338757
Morgan_514,0.002681928606484156
Morgan_268,0.0026750180480878305
Morgan_528,0.002582306273060723
Morgan_338,0.0025763344072098193
Avalon_3,0.0025618913931191394
Morgan_357,0.0025119493356199917
Avalon_253,0.0025062367092657813
Morgan_894,0.002501667816782149
Avalon_269,0.002478294578187288
Morgan_139,0.002460490393686629
Avalon_193,0.002425330230588992
Morgan_397,0.0024213687215463085
Morgan_207,0.002412776192261625
Avalon_115,0.002412164124034035
Morgan_840,0.0024059593039726353
Avalon_166,0.0023945681658699976
Avalon_309,0.002392418254723741
Morgan_582,0.002375215673837785
GC_Min,0.002371050793121272
Avalon_247,0.0023512730091124695
Morgan_984,0.002326729005153933
Morgan_710,0.002319910697840375
Avalon_168,0.0023114319103063434
Avalon_158,0.0023086948760430827
Morgan_195,0.0023074740487064736
Avalon_98,0.002288827063681303
Avalon_53,0.0022856798732768303
Morgan_701,0.002284035758931541
Morgan_474,0.0022803238069199288
Morgan_336,0.002277165924059837
Avalon_56,0.0022480843678780735
Morgan_932,0.0022230408516391007
Morgan_728,0.0022069006793661557
Avalon_425,0.0022034565380700914
Morgan_899,0.002186383603938156
Morgan_427,0.002174301059362616
Avalon_128,0.0021678209521014246
Morgan_376,0.002155470685484517
Avalon_314,0.002147823133043647
Avalon_467,0.0021320091673344877
Avalon_202,0.0021184642395984106
Morgan_62,0.0021147379200113377
Avalon_35,0.002111782729765147
Morgan_266,0.002103062737038198
Avalon_228,0.0020879572741926795
Morgan_290,0.002087912619040536
Morgan_997,0.0020872521398914794
Morgan_1017,0.0020833279078547166
Morgan_300,0.0020600497021991213
Avalon_97,0.0020582979142219756
Avalon_503,0.002049303963065741
Morgan_609,0.0020490611756258585
Avalon_230,0.002044809162537181
Morgan_889,0.002019106493277799
Avalon_423,0.002002446142222269
Morgan_627,0.001999617605424965
Morgan_511,0.0019984231400275413
Morgan_720,0.001995411121810588
Morgan_749,0.0019940438799530957
Morgan_550,0.0019852747032500844
Avalon_339,0.00198522183503765
Avalon_123,0.001979084587487846
Avalon_463,0.0019721362055286737
Morgan_255,0.0019431769714232654
GC_Max,0.0019230876256800481
Morgan_14,0.001921195459077738
Morgan_227,0.001909375814173754
Avalon_308,0.001902011927290215
Morgan_355,0.00188913149441104
Morgan_709,0.001864883424817558
Morgan_78,0.001852432780588044
Morgan_931,0.0018414194062069426
Avalon_311,0.0018396892566565665
Avalon_499,0.0018393513732870514
Avalon_505,0.0018389492721672535
Morgan_354,0.001801009639554246
Morgan_320,0.0017986661517394237
Avalon_453,0.0017971082144134206
Morgan_179,0.0017940663264784157
Avalon_346,0.001782772120713022
Morgan_981,0.0017822963938256967
Avalon_108,0.001781641030132331
Morgan_276,0.001779293556533513
