feature,importance
PC_LogP,0.13652712236561912
QED_ALOGP,0.13652712236561912
PC_HBD,0.09327103294778848
QED_HBD,0.09327103294778848
PC_Rings,0.07821425140350403
PC_HBA,0.0775182369049351
PC_NumAtoms,0.05852821091864174
PC_HeavyAtomCount,0.05852821091864174
QED_AROM,0.05668917437334095
Avalon_367,0.05478778622743782
Morgan_252,0.0524677451100827
QED_HBA,0.047903595063167
Avalon_269,0.04574848854770139
Morgan_842,0.04544539430886796
Morgan_698,0.0446461108298774
Morgan_216,0.04384581920567205
Morgan_551,0.04216469358795165
Morgan_766,0.04196568778574067
Morgan_305,0.041398175110978166
Morgan_278,0.040287989004147984
Morgan_508,0.039932716899302265
Morgan_274,0.039932716899302265
Morgan_543,0.039932716899302265
Morgan_475,0.03967386205646259
Morgan_804,0.03949618132478241
Morgan_342,0.039429302308525635
Morgan_207,0.03938394644142623
QED_ALERTS,0.03909887744148293
Avalon_123,0.03842782064807819
Avalon_349,0.0379322538989438
Morgan_823,0.037128181168783185
Avalon_433,0.03676202470410367
Morgan_338,0.036454210858884645
Avalon_480,0.03620365150824518
Morgan_859,0.036081079697314083
Avalon_309,0.036060074220196685
Avalon_142,0.03493644263201159
Morgan_578,0.03434673465915974
Morgan_222,0.0339761868658234
Morgan_79,0.03393732237376372
Avalon_227,0.033795536440274984
Morgan_280,0.033624914718571465
Avalon_463,0.03329145376033782
Morgan_728,0.03310415437595826
Morgan_392,0.0325897735393865
Morgan_528,0.032491914478442435
Avalon_413,0.032397755541103294
Morgan_352,0.03201177665395149
Morgan_701,0.03136398747708935
Avalon_97,0.03129467791145836
Morgan_456,0.03122562680491028
Avalon_247,0.030310714768901282
Morgan_193,0.030161246685790708
Avalon_141,0.030146240738606098
Avalon_122,0.02998022822121319
Morgan_166,0.029976819793179066
Morgan_139,0.029144812008263236
Morgan_761,0.029054228956348994
Morgan_659,0.02900335906334467
Morgan_851,0.028928846729094883
Morgan_474,0.02886323103791691
Avalon_256,0.0287096920353674
Morgan_561,0.028651035105181903
Avalon_64,0.028640318554497047
Avalon_314,0.02859401826815526
Morgan_511,0.0285057133114684
Avalon_232,0.028359813065256322
Avalon_255,0.028290353730765733
Avalon_168,0.02816962128479834
Morgan_378,0.028036615312994107
Avalon_158,0.02772142258951319
Avalon_216,0.027317388319970652
Morgan_354,0.02727086034069586
Avalon_423,0.027208625626154812
Morgan_292,0.027152023708556995
Morgan_710,0.026919296588307058
Avalon_253,0.026844733566480445
Morgan_208,0.02684421347166385
Avalon_474,0.026843542233825155
Morgan_345,0.026478720372646838
Avalon_302,0.026437590663985402
Morgan_736,0.02634340007255795
Morgan_997,0.026195165827259455
Morgan_984,0.02619192225872341
Morgan_874,0.02617000722852882
Morgan_826,0.026118411595084757
Avalon_426,0.026097859941279528
Morgan_58,0.025967473486985936
Morgan_11,0.02591470517575378
Morgan_981,0.025854067267643083
Morgan_669,0.025773877743586346
Avalon_137,0.02569964090937416
Morgan_1023,0.0254025095841371
Morgan_419,0.0254025095841371
Avalon_297,0.025393385624533894
