feature,importance
Avalon_390,0.2815376998541996
Morgan_512,0.27134983116383204
Morgan_841,0.24698527601546036
Morgan_781,0.24513271634731026
Avalon_423,0.22132489450071854
PC_NumAtoms,0.22057144921538394
PC_HeavyAtomCount,0.22057144921538394
Avalon_177,0.22054232897237508
Avalon_246,0.21942373452754566
QED_HBA,0.20548714113501426
Morgan_903,0.20150049696725017
Morgan_1004,0.20150049696725017
Avalon_178,0.1944234616816531
QED_ALOGP,0.19222341216861674
PC_LogP,0.19222341216861674
Morgan_822,0.19170470116485366
Morgan_887,0.18823610724691792
Morgan_475,0.1879901907029038
Avalon_99,0.18411895323249589
Avalon_306,0.18304877655328947
Avalon_162,0.17533412891883565
Avalon_101,0.17452971672991616
Avalon_116,0.1715053713582143
Morgan_823,0.1710482776954018
Avalon_286,0.17051947049279842
Avalon_324,0.1701611063179878
Avalon_129,0.16958226863992326
Morgan_322,0.16286321214771515
QED_AROM,0.16116637165532222
PC_HBA,0.16093827919949277
Morgan_853,0.15748305670543075
Morgan_846,0.15563426542381448
Avalon_395,0.15361932185492405
QED_HBD,0.15329040564587293
PC_HBD,0.15329040564587293
Morgan_511,0.15190958776189215
Morgan_514,0.15156574487648586
Morgan_745,0.1504439219672332
Morgan_860,0.1504149459355945
Avalon_443,0.1504149459355945
Avalon_458,0.14976427436779408
Avalon_313,0.14976427436779408
Avalon_17,0.1493916370486342
Morgan_259,0.14560096638701375
Morgan_702,0.14527519830640567
Morgan_934,0.14456874353002008
Avalon_130,0.14047065547882331
Morgan_767,0.13986784962244175
Morgan_266,0.13966760607271883
Morgan_51,0.13966760607271883
Morgan_889,0.13966760607271883
Morgan_376,0.13966760607271883
Morgan_63,0.13758485880936264
Avalon_430,0.13680002253839063
Avalon_132,0.13621497257037526
Avalon_318,0.13621497257037526
PC_Rings,0.13508244563657495
Morgan_559,0.1326681160772556
Morgan_713,0.13065742653472856
Avalon_330,0.13065742653472856
Morgan_263,0.12974224749795565
Morgan_252,0.1294319569022305
Avalon_415,0.12824379427792343
Avalon_249,0.12824379427792343
Avalon_2,0.12824379427792343
Avalon_331,0.12824379427792343
Morgan_354,0.12810029205814363
Morgan_618,0.1277450271062049
Morgan_317,0.1277450271062049
Morgan_102,0.12719279640003017
Morgan_718,0.1245304731042477
Avalon_383,0.12399283945619541
Morgan_493,0.12369673735881873
Avalon_142,0.12344037282257078
Morgan_598,0.12343902969236872
Morgan_363,0.12343902969236872
Morgan_203,0.12343902969236872
Morgan_840,0.12275480827466008
Avalon_328,0.12188740753375309
Morgan_13,0.12114024953361147
Morgan_695,0.12085782705526038
Avalon_146,0.1203767436914425
Avalon_467,0.1193943211051304
Morgan_852,0.1190806803794526
Avalon_409,0.11844375962455375
Avalon_329,0.11802861365776005
Morgan_342,0.11794743202023857
Avalon_372,0.11751607799259682
Morgan_831,0.11745482340660955
Morgan_592,0.11552421596883447
Morgan_955,0.11454438699672335
Avalon_384,0.11447964788376552
Morgan_220,0.11354814465118353
Morgan_445,0.1131919990419196
Avalon_282,0.11249151967012208
Morgan_981,0.11166772188831146
Morgan_875,0.1116199958143302
Morgan_966,0.1116199958143302
Morgan_389,0.11145293490204125
Avalon_294,0.10986129617716318
Morgan_231,0.1092466577976882
Morgan_857,0.1092356519186333
Morgan_42,0.10850862252009312
Avalon_37,0.10838761351370403
Avalon_207,0.10830692824079821
Avalon_206,0.10830692824079821
Avalon_348,0.10715206934059189
Morgan_284,0.10644200560468053
Morgan_290,0.10644200560468053
Morgan_602,0.10644200560468053
Morgan_1018,0.10632196238229139
Avalon_217,0.10632196238229139
Avalon_22,0.10524605798500053
Morgan_338,0.10336290676130575
Morgan_770,0.10336290676130575
Morgan_58,0.10316932500223197
Avalon_202,0.10277923552393538
Morgan_41,0.10208044953453621
Morgan_335,0.1016646190570801
Morgan_517,0.1016646190570801
Morgan_825,0.1016646190570801
Avalon_31,0.1016646190570801
Avalon_441,0.10156915029098512
Avalon_39,0.10156915029098512
Morgan_736,0.10134623521419531
Morgan_731,0.10116153277176487
Morgan_548,0.10106850551251541
Morgan_148,0.10098285126277573
Morgan_274,0.10052658418670997
Morgan_543,0.10052658418670997
Morgan_698,0.10052658418670997
Morgan_508,0.10052658418670997
Morgan_253,0.10045706953657838
Morgan_1007,0.10028816472032953
Morgan_667,0.09780135176459107
Morgan_402,0.09617069230671733
Morgan_946,0.09612117912166103
Morgan_250,0.09600397661760274
Morgan_36,0.09600397661760274
Avalon_368,0.09597241406856245
Morgan_5,0.0955963252615922
Avalon_314,0.09541894159005357
Morgan_654,0.0950752462164651
Morgan_107,0.0950752462164651
Morgan_930,0.09449992408436249
Morgan_419,0.09442156617903993
Morgan_863,0.09372606502393044
Morgan_639,0.09372606502393044
Avalon_360,0.09272593688766684
Morgan_428,0.09046638379738517
Morgan_795,0.09018520972285263
Morgan_16,0.090034545670124
Avalon_309,0.08921304623968654
Avalon_468,0.08911035609438042
Morgan_277,0.08909128567411728
Avalon_405,0.08858605388189947
Avalon_188,0.08832355067106348
Morgan_608,0.08819755650535017
Morgan_933,0.08819755650535017
Avalon_18,0.0863702816606036
Morgan_218,0.08636917131172078
Morgan_734,0.08636917131172078
Avalon_277,0.08549095922140519
Morgan_216,0.08523628826853007
Avalon_47,0.08510716171533324
Morgan_478,0.08500347004958982
Avalon_33,0.0849650062196085
Morgan_124,0.0849650062196085
Morgan_643,0.08454759569539734
Morgan_134,0.0843589905184998
Avalon_128,0.08393298774962503
Morgan_416,0.08385244368459763
Morgan_551,0.08385244368459763
