feature,importance
PC_LogP,0.026590513862281
PC_FractionCSP3,0.021474996413729124
QED_ALOGP,0.019725414291141222
GC_Mean,0.01870432500035203
GC_Std,0.017526346688070633
QED_PSA,0.015710891613173135
PC_MolWt,0.014779701534915089
PC_RigidityProxy,0.014738860230944246
QED_MW,0.014244365435466517
PC_HeavyAtomCount,0.012874495110466238
GC_Sum,0.012660024798278744
PC_NumAtoms,0.012511814578404234
PC_TPSA,0.011527681008158963
PC_RotB,0.010777020038285352
QED_ROTB,0.01015903642373856
QED_HBD,0.008981714769491167
PC_HBA,0.008777594595900136
PC_HBD,0.007862194508773653
QED_HBA,0.007585943932938491
QED_AROM,0.007525575870398035
QED_ALERTS,0.006346405267034461
Avalon_122,0.00614253878961523
Morgan_336,0.005986489195059658
PC_Rings,0.005789852882779904
Morgan_114,0.00576273879937176
Avalon_47,0.0056659387274836
Avalon_115,0.005532888828334124
Avalon_103,0.005333913694140062
Avalon_272,0.005257058067804992
Morgan_392,0.004827641218253486
Avalon_495,0.004818796777208511
Morgan_826,0.004595918560667519
Morgan_628,0.004527822301149809
Avalon_463,0.004527453392832145
Morgan_540,0.004437106286298624
Morgan_997,0.004409858806570641
Morgan_749,0.004180080579154313
Morgan_288,0.004160233550402271
Morgan_414,0.0038356465210370562
Morgan_734,0.0038200924002754037
GC_Min,0.003670049343389369
Avalon_134,0.0036580677150844054
Morgan_931,0.003640920239369877
Morgan_776,0.0035718081537569183
Avalon_474,0.003430646478142367
Avalon_33,0.003419083110264383
Morgan_550,0.0033829873048028276
Morgan_763,0.0033558250725621496
Morgan_694,0.003326714984885701
Morgan_874,0.0032900155390038753
Morgan_514,0.0032341619416136136
Morgan_736,0.0032109747734929794
Avalon_123,0.003206652192370081
Avalon_468,0.003173966875140684
Morgan_11,0.0031171413476992955
Morgan_873,0.0030387822598482504
Avalon_479,0.003024602870647403
Avalon_433,0.0030122286119282065
Morgan_290,0.003008868621054561
Avalon_311,0.0029735329441728936
Avalon_106,0.0029712842867821777
Avalon_473,0.0029567177649569188
Avalon_306,0.002948215467152151
Avalon_369,0.0029135827976620593
Morgan_981,0.0029133003112278896
Morgan_0,0.0028446963756014027
Morgan_393,0.0028434979183130744
Avalon_367,0.00284056301091439
Morgan_431,0.0027642014177738853
Morgan_352,0.0027509146412602963
Morgan_955,0.0026928942060210014
Morgan_227,0.002692854433139053
Morgan_280,0.0026753726301361356
Avalon_227,0.002672302494517817
Morgan_798,0.0026713459021015453
Morgan_950,0.0026713326344838684
Morgan_825,0.0026577774589094387
Avalon_232,0.0026238162581650377
Avalon_431,0.00262159484638419
Morgan_824,0.002595047096201353
Morgan_331,0.002589899787159763
Avalon_18,0.0024839479111099664
Avalon_487,0.002460105568453886
Morgan_378,0.0024355006518639944
Morgan_285,0.0024295055386274063
Avalon_141,0.002424157910802378
Avalon_158,0.002403643019598507
Avalon_61,0.00239103559097381
Morgan_698,0.0023653943235429718
Avalon_128,0.0023612956350416076
Avalon_349,0.0023575184315841637
Avalon_346,0.0023344742544699495
Avalon_480,0.002306810565550308
Morgan_94,0.002300669744261563
Avalon_231,0.002299921474034041
Morgan_609,0.0022825634853434994
Avalon_202,0.0022659810091705756
Morgan_578,0.002258850200360199
Morgan_252,0.002254976104310829
Morgan_96,0.002246935056980316
Morgan_934,0.0022277867443396553
Morgan_376,0.0021787360241992833
Morgan_115,0.002149996188769406
Avalon_8,0.002143950271048704
Morgan_575,0.0021399643191801336
Morgan_741,0.002129898749495811
Morgan_510,0.0021239445875970353
Avalon_147,0.0021237428723338246
Morgan_446,0.0021216200860546836
Avalon_386,0.002110945113612478
Morgan_292,0.0021107686269023485
Avalon_301,0.0021091649490919606
Morgan_213,0.0020655978415582707
Morgan_685,0.002047733436316423
GC_Max,0.0020311150513931332
Avalon_413,0.0020257311244881535
Morgan_597,0.002024874026723128
Avalon_314,0.002021583352211481
Morgan_62,0.0020187030262141608
Morgan_508,0.002010646990987836
Avalon_237,0.001998621921954951
Avalon_36,0.001995463042932121
Morgan_121,0.001983656178119059
Morgan_41,0.0019758031636216106
Morgan_728,0.0019677849351711976
Morgan_48,0.001966319978905897
Morgan_178,0.001965280103787022
