feature,importance
PC_Rings,0.16208997288316085
Avalon_115,0.08844475357862236
QED_AROM,0.08762094931641964
QED_ALOGP,0.07326145643169424
PC_LogP,0.07326145643169424
Morgan_114,0.07318792781001948
Avalon_495,0.07096399786715056
Morgan_392,0.06951475479519599
Avalon_306,0.06924964158089154
Avalon_47,0.06741354090334567
Avalon_122,0.06686448059340512
Avalon_474,0.06623005435318186
Avalon_106,0.06314265249944306
Morgan_997,0.06297745080875704
Morgan_892,0.06256106499776015
Morgan_867,0.06256106499776015
Morgan_973,0.06256106499776015
Morgan_963,0.06212878069875171
Morgan_94,0.06097424035332408
Avalon_463,0.060896526536023246
Morgan_96,0.060150273277796054
PC_HBA,0.059522874520880766
Avalon_487,0.05838470677344739
Morgan_749,0.05467105341150955
Avalon_103,0.05441493493880245
QED_HBA,0.053987612488198555
Morgan_955,0.05255284770855661
Morgan_694,0.052479225541931046
Morgan_776,0.051184195699280025
Morgan_609,0.05023868927865888
Morgan_763,0.05006454568597612
Morgan_825,0.05006454568597612
QED_ALERTS,0.04857836466544306
Avalon_401,0.04800467534992656
Morgan_826,0.047608588192712575
Morgan_11,0.047608588192712575
Morgan_578,0.04741982563810097
Avalon_141,0.04716625916586947
Avalon_123,0.04652426941433545
Morgan_931,0.04636051415551966
Morgan_121,0.046341357301203506
Morgan_575,0.04584603106125051
Morgan_290,0.045325138084998655
Morgan_514,0.04521190687156623
Morgan_724,0.04490349429103016
Morgan_245,0.0447107195775895
Morgan_840,0.044536031495168285
Morgan_1017,0.044040314201147485
Avalon_461,0.043508914677272414
Morgan_734,0.0430914840739272
Morgan_475,0.04304790950982394
Avalon_473,0.04296631858002645
Morgan_820,0.04151209009999406
Avalon_8,0.04114400931129663
Avalon_386,0.039662257121794706
Morgan_428,0.039438779738090096
Morgan_493,0.03931943747881311
Morgan_252,0.0388111038458273
Avalon_169,0.03871969873552053
Avalon_33,0.03866557076242501
Morgan_915,0.038304816505885034
Morgan_816,0.03799444058950256
Avalon_499,0.03798298529371559
Avalon_433,0.03793898675465267
Avalon_311,0.037906842633367833
Morgan_981,0.03761074620510664
Avalon_397,0.037456598367859084
Morgan_823,0.037445136349729555
Avalon_507,0.037077485398351234
Avalon_256,0.036692520629991766
Morgan_954,0.03633126547890758
Morgan_178,0.03587862191253141
Avalon_232,0.035812792914578
Avalon_302,0.03564682778854561
Morgan_357,0.035507818989135125
Morgan_255,0.035507818989135125
Morgan_975,0.03538502689652562
Morgan_508,0.035366829846355856
Avalon_328,0.03536132427106818
Morgan_378,0.03513296560653601
Avalon_206,0.03509852441385839
Morgan_543,0.03488265316109516
Avalon_45,0.03408930699063445
Morgan_274,0.034082988567592926
Avalon_231,0.03395475647433405
Morgan_132,0.033730309480645204
Morgan_334,0.0336319094767239
Morgan_832,0.0336319094767239
PC_HeavyAtomCount,0.03336235669516211
PC_NumAtoms,0.03336235669516211
Morgan_431,0.03319430970552247
Morgan_736,0.03312732052278005
Avalon_468,0.03312254520032068
Morgan_2,0.03291990785674966
Morgan_701,0.03284404601741274
Avalon_36,0.03260725310463326
Morgan_319,0.032512963014208945
Morgan_41,0.03231863703373691
Morgan_320,0.032312891581972064
Morgan_950,0.03224312644473105
Morgan_413,0.03220270202523244
Morgan_115,0.03215022343607225
Avalon_134,0.03209273875017485
Morgan_134,0.03204555865638631
Avalon_367,0.03204404799107152
Avalon_192,0.032030563179539534
Avalon_14,0.03196014341293308
Avalon_479,0.031814858473649184
Morgan_213,0.031704890552154905
Morgan_698,0.03152841082092695
Avalon_85,0.031509576554359674
Morgan_730,0.03150247758135382
Avalon_56,0.031336750478624914
Avalon_339,0.031243137301648658
Morgan_62,0.031190000625300265
Morgan_164,0.031190000625300265
Avalon_414,0.03111694144586005
Avalon_18,0.03074275206942429
Morgan_227,0.030560805685616484
Morgan_764,0.03054323069158809
Morgan_15,0.030326423041153246
Morgan_259,0.03032144620255505
Avalon_37,0.030283504530957038
Morgan_520,0.030258991537419507
Morgan_889,0.03018796555438653
Avalon_128,0.03018145891774198
Avalon_154,0.030159923963530337
Morgan_613,0.02995003664326403
Avalon_465,0.02991383946074244
Morgan_894,0.02984323560286555
Morgan_983,0.02984323560286555
Morgan_483,0.02969074849872973
Morgan_527,0.029648911442198098
Morgan_288,0.02964680002237859
Morgan_322,0.029603323771955868
Avalon_53,0.02940952802913503
Morgan_376,0.029381490743409372
Morgan_83,0.02934089184005692
Morgan_623,0.029173209465409397
Morgan_427,0.029173209465409397
Morgan_193,0.02916201271706541
Morgan_824,0.02909909852332796
Morgan_708,0.029064471559911084
Morgan_510,0.029064160243861104
Morgan_550,0.029017605082578855
Avalon_237,0.028930528793451295
Avalon_279,0.028921932928986666
Avalon_449,0.028909097475198223
Morgan_419,0.028672166892475908
Morgan_1023,0.028672166892475908
Morgan_393,0.028607841195756243
Avalon_61,0.028578657000220112
Avalon_272,0.028493942058167486
Morgan_292,0.028255555071348967
Avalon_3,0.02824559862873928
Avalon_431,0.028153611804003775
Morgan_242,0.028045599016591073
Morgan_263,0.027995151916622038
Avalon_346,0.027959613170569816
Morgan_890,0.02793685586458869
Avalon_413,0.02789982215896963
Avalon_158,0.02785255122152502
Morgan_218,0.027833159450476277
Avalon_170,0.027789143277416085
Morgan_29,0.027777360700008108
Avalon_24,0.027734059501624206
Avalon_402,0.027734059501624206
Avalon_411,0.027368934532648218
Morgan_336,0.02736555184285446
Morgan_414,0.02736555184285446
Avalon_432,0.02725533607729454
Morgan_466,0.02715248496577164
Morgan_478,0.02715248496577164
Avalon_197,0.027097246289470467
Avalon_226,0.027097246289470467
Morgan_353,0.027085528574854058
Avalon_75,0.027007194951729218
Morgan_250,0.026882870709525317
Avalon_11,0.026857914889114806
Avalon_165,0.02659661436389013
Avalon_362,0.026562451125204542
Avalon_131,0.02652668682263675
Morgan_608,0.026519926156932563
Morgan_804,0.02648597420390947
Avalon_52,0.026398261037415553
Morgan_665,0.026394794480802168
Avalon_430,0.02627317185432831
Morgan_108,0.026270419582936994
Morgan_506,0.026219442968336462
Avalon_368,0.025825459880501386
Avalon_248,0.02568700303880661
Avalon_355,0.02566028500419911
Morgan_285,0.025635007146229093
Avalon_161,0.02551148461528578
Avalon_227,0.025486679834232185
Morgan_123,0.025368534837131845
Avalon_90,0.025308281277220675
Avalon_228,0.025228783390365064
Avalon_255,0.0252131164702989
Avalon_147,0.025162315338996127
Morgan_667,0.025155293850250206
Morgan_852,0.025155293850250206
Morgan_545,0.02514701529611538
Avalon_92,0.025072870651014503
Avalon_160,0.02506336476632199
Avalon_426,0.024966799227933628
Morgan_628,0.024897215798983005
Morgan_166,0.024660698815281313
Avalon_64,0.024648437167690173
Avalon_324,0.024499416982824006
Avalon_393,0.024437501052413595
Avalon_118,0.024437501052413595
Avalon_136,0.02438048360435019
Avalon_99,0.02433962439977122
Morgan_36,0.024336859282911003
Morgan_342,0.024308577472405283
Morgan_643,0.024287704958383616
Morgan_197,0.024118612478843345
Morgan_451,0.02384894590830311
Morgan_602,0.023841743645893212
GC_Sum,0.023808757939211223
Avalon_483,0.023779262229046996
Morgan_244,0.0237319652644152
Morgan_685,0.0237319652644152
Avalon_477,0.023686452431101256
Morgan_748,0.023673360931927546
Morgan_591,0.023599235091966115
Morgan_420,0.023599235091966115
Morgan_794,0.023599235091966115
Avalon_31,0.023531100917653248
Morgan_20,0.023487101315360442
Morgan_16,0.023475922390853544
Avalon_200,0.02346168777879122
Avalon_336,0.02345619154551224
Avalon_307,0.02324822683366847
Morgan_991,0.023198586890405368
Avalon_394,0.023137932655637947
Morgan_920,0.023043337428678992
Avalon_349,0.022897905272450125
Avalon_247,0.022849077208566642
Avalon_246,0.02282454961853943
Morgan_51,0.022792686366473552
Morgan_355,0.02270007871176765
Avalon_164,0.022581511678418088
Avalon_309,0.022576408124953398
Avalon_332,0.022491512508697936
Morgan_58,0.022482783454379637
Morgan_766,0.022334438090223903
Avalon_344,0.022203799903229644
Avalon_142,0.022113117934510502
Morgan_473,0.022046803435076926
Avalon_73,0.022033565805482606
Avalon_261,0.021952607742154472
Morgan_857,0.021850800114198377
Avalon_434,0.021836940677034247
Morgan_19,0.021825796451517505
Morgan_266,0.021813620844252174
Morgan_828,0.021660013233227294
Morgan_683,0.021573281895328214
Morgan_443,0.021559150863204583
Morgan_269,0.021559150863204583
Morgan_923,0.021559150863204583
Avalon_177,0.021430200607215347
Avalon_216,0.021419830392177347
Morgan_326,0.02141281142425667
Morgan_874,0.02131127037383697
Avalon_46,0.021269099501114275
Morgan_884,0.021163528601147973
Morgan_352,0.02112315868198852
Avalon_435,0.02112131440852937
Morgan_767,0.021079611693045713
Avalon_43,0.021058516160235338
Morgan_399,0.02096182246374973
Morgan_709,0.020895463079130306
Avalon_202,0.020732221718123403
Morgan_988,0.020713381635473205
Morgan_113,0.020690645454044865
Avalon_191,0.020557434855227884
Avalon_166,0.020522380015845002
Avalon_39,0.02041890537816409
Avalon_503,0.02041254352866116
Morgan_79,0.020405718128658667
Morgan_350,0.02030910692305007
Avalon_252,0.020296030021149783
Morgan_456,0.020209307515488113
Avalon_185,0.020204787769298828
Morgan_441,0.02015490483479551
Morgan_5,0.020122798981517517
Morgan_719,0.02005112260471182
Morgan_126,0.02000649641175047
Avalon_291,0.019955623660006465
Avalon_369,0.019952200849625998
Avalon_363,0.01989280398592491
Morgan_789,0.019766667288550727
Morgan_842,0.019756247877305406
Avalon_204,0.019725655034265273
Avalon_425,0.01968492154180657
Morgan_500,0.01962690354347231
Morgan_559,0.01962690354347231
Avalon_403,0.01961216253547348
Morgan_407,0.019602286496408244
Morgan_639,0.01953557885333533
Morgan_579,0.01952076559510706
Avalon_469,0.01951019109058465
Avalon_140,0.019499449339919234
Avalon_301,0.01949203037429544
Avalon_267,0.01944307754063991
Morgan_930,0.01942008029784113
Morgan_331,0.01942008029784113
Morgan_446,0.019340689637503673
Avalon_505,0.019257203594823323
Avalon_292,0.019214216308422093
Morgan_1009,0.019191150701098798
Avalon_308,0.01917045609191293
Avalon_130,0.019108451063252267
Morgan_222,0.01908412617126497
Avalon_241,0.01898206719170743
Avalon_35,0.01873469906105155
Morgan_710,0.018693434604429793
Morgan_261,0.018681597783272972
Morgan_795,0.01860974690403385
Avalon_129,0.018596739443336653
Avalon_12,0.018565830130548418
Morgan_859,0.018560499378702938
Avalon_480,0.018499407094558037
Avalon_109,0.01846795992585068
Morgan_803,0.018445783319727044
Morgan_897,0.018440257954362885
Avalon_149,0.018355991191782356
Morgan_741,0.018328436610206958
Morgan_0,0.018328436610206958
Morgan_48,0.018328436610206958
Morgan_440,0.018328436610206958
Morgan_138,0.018305499823999535
Morgan_641,0.018198957274815256
Avalon_277,0.01814731249101479
Avalon_448,0.018102340262125684
Morgan_35,0.017875714682891043
Morgan_511,0.01779633562902074
PC_RotB,0.01776059676380302
QED_ROTB,0.01776059676380302
Morgan_50,0.017690838179782786
Avalon_278,0.017674720787985664
Avalon_211,0.017673123827074186
Avalon_262,0.017660519284140676
Morgan_899,0.017506624307403778
Morgan_716,0.01746769947710172
Morgan_390,0.01746769947710172
Morgan_317,0.017358332049726886
Morgan_647,0.017350489610193316
Morgan_675,0.01731503580383191
Avalon_137,0.017302389386463543
Avalon_379,0.017217527791607064
Morgan_938,0.017175559498615343
Avalon_178,0.017077816206286185
Morgan_831,0.01704618239496659
Avalon_102,0.017033092504949384
Morgan_344,0.017012900198018398
Morgan_235,0.01701226356026734
Avalon_454,0.016968785767261834
Avalon_380,0.01693770819026848
Morgan_365,0.016930187823475364
Avalon_98,0.016904200921239572
Morgan_34,0.01686299839235023
Morgan_870,0.01686299839235023
Morgan_676,0.01682437184277215
Avalon_243,0.016766650081559198
Morgan_300,0.016742959596380454
Morgan_851,0.016715440740220012
Morgan_971,0.016708498975054154
