dataset,target,model,n_samples,n_features,n_classes,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc
sif_sgf_second_cleaned,SIF,LogisticRegression,558,1560,4,0.5967664092664092,0.030390612357484217,0.4324800499647073,0.00910616709543068,0.4089465101108936,0.028317064913821577,0.39612622368981754,0.0035631220061451228,0.7193238218071107,0.052271549559724295
sif_sgf_second_cleaned,SIF,RandomForest,558,1560,4,0.7973938223938223,0.04041035459482362,0.49442488079659686,0.08950759079432907,0.4419634703196347,0.043894770408282185,0.452576608633791,0.05578668571574504,0.7282120123581142,0.05212490779919264
sif_sgf_second_cleaned,SIF,XGBoost,558,1560,4,0.7760778635778636,0.03633608664975801,0.44103099462309736,0.05999813908938579,0.4500951293759513,0.047504309089830214,0.44416234072373484,0.05314866721863251,0.7916672757463153,0.060373329370642256
