feature,importance
PC_MolWt,0.021570068397656846
PC_RigidityProxy,0.01955772549263747
GC_Sum,0.01914460688408436
PC_LogP,0.018704674027729483
PC_FractionCSP3,0.018505064544540085
GC_Std,0.018055842290208714
GC_Mean,0.017742644511697058
Morgan_548,0.017016938211943902
PC_HeavyAtomCount,0.01655522918019038
Avalon_292,0.016292504537974886
Avalon_231,0.01600325871774305
QED_HBA,0.014796848734804779
Morgan_941,0.014742344989817207
PC_TPSA,0.014529992361137344
QED_MW,0.01422802960784742
Morgan_639,0.01324754451262148
PC_HBA,0.01250683558756393
QED_ALOGP,0.0124913037814586
PC_NumAtoms,0.010925411358286724
QED_PSA,0.01056556197615832
GC_Min,0.01036190197758747
Morgan_744,0.010111099353646433
Avalon_36,0.010069661233385558
Morgan_5,0.010041478599680725
Avalon_318,0.009936215415674602
PC_RotB,0.009532263954769407
Morgan_338,0.008905988943116373
GC_Max,0.008763284753207205
Morgan_863,0.00843261165841228
Morgan_13,0.008370019742135602
Avalon_369,0.0082059033036266
Avalon_204,0.008106725002213794
QED_ROTB,0.008004446971836807
Morgan_770,0.0068276737065268225
Avalon_184,0.006814308024695817
Morgan_875,0.006730323785194967
Avalon_177,0.006712092384855358
Avalon_309,0.006369385872533103
PC_Rings,0.006244883789561513
Morgan_148,0.006157779598914647
Morgan_955,0.005987634174649216
Morgan_250,0.005884523433793043
QED_AROM,0.00586835579773044
Morgan_134,0.005862276253433709
Morgan_739,0.005849914152142687
Avalon_19,0.005699118560490221
Morgan_259,0.0055267665730564415
PC_HBD,0.005433208810321982
Avalon_430,0.005395391132289243
Morgan_274,0.0051422513101700785
Morgan_926,0.005103725297961568
Morgan_960,0.005087384581251719
Morgan_736,0.004837053694319058
Avalon_37,0.004810075494705809
Morgan_846,0.004785386150890962
Morgan_435,0.004776802318217325
Morgan_125,0.0045980875367545235
Avalon_129,0.004539679002199326
Avalon_330,0.004537277514681404
Avalon_102,0.004531698874033476
Avalon_206,0.004431177573370481
QED_HBD,0.00438977854532874
Morgan_196,0.004368381644449868
Morgan_822,0.004177333479344201
Avalon_140,0.004137001502969045
Morgan_569,0.0041334280687252
Avalon_132,0.004109190910195221
Morgan_852,0.004063161980591683
Morgan_236,0.0039583708027712775
Morgan_197,0.003938913501051313
Morgan_63,0.0038927537504269854
Morgan_598,0.0038831145846672066
Morgan_203,0.0037364695948443128
Avalon_329,0.003674748483959673
QED_ALERTS,0.0035749332176776305
Avalon_390,0.0035488020167403194
Morgan_213,0.0035446726703783986
Morgan_483,0.0034912299870921404
Avalon_162,0.003474884474679295
Morgan_290,0.0034710181131523436
Morgan_26,0.0033407167643239944
Morgan_718,0.0033316426352121703
Morgan_102,0.003300422410671187
Morgan_734,0.003278478843392027
Morgan_218,0.003225339710764738
Avalon_98,0.003223122158606041
Morgan_389,0.003169672569215174
Morgan_643,0.0031665194445383888
Avalon_207,0.003156690794226714
Morgan_887,0.0031503426985341277
Avalon_3,0.0031368072026066052
Morgan_669,0.0031345616797549564
Morgan_966,0.003094798398271122
Avalon_246,0.0030941276790017683
Avalon_296,0.003092280335127231
Morgan_289,0.0030167458029169646
Morgan_698,0.0030103768087003015
Morgan_841,0.003004267262994453
Morgan_363,0.00300353004091659
Avalon_360,0.0029357204606093807
Morgan_602,0.0028369408519662033
Morgan_853,0.0028196616760475285
Morgan_860,0.002653916847808768
Morgan_578,0.0026533881780595615
Morgan_12,0.002619525131677979
Avalon_394,0.002619004161306498
Avalon_443,0.0025185440615077713
